"","SSL SCORE","PREDICTOR RAT AGE AT LATEST ARREST","PREDICTOR RAT VICTIM SHOOTING INCIDENTS","PREDICTOR RAT VICTIM BATTERY OR ASSAULT","PREDICTOR RAT ARRESTS VIOLENT OFFENSES","PREDICTOR RAT GANG AFFILIATION","PREDICTOR RAT NARCOTIC ARRESTS","PREDICTOR RAT TREND IN CRIMINAL ACTIVITY","PREDICTOR RAT UUW ARRESTS","SEX CODE CD","RACE CODE CD","WEAPON I","DRUG I","AGE GROUP","AGE TO","STOP ORDER NO","PAROLEE I","LATEST DATE","LATEST DIST","MAJORITY DIST","DLST","LATEST DIST RES","WEAPONS ARR CNT","LATEST WEAPON ARR DATE","NARCOTICS ARR CNT","LATEST NARCOTIC ARR DATE","IDOC RES CITY","IDOC RES STATE CODE","IDOC RES ZIP CODE","IDOC CPD DIST","CPD ARREST I","DOMESTIC ARR CNT","LATEST DOMESTIC ARR DATE","AGE CURR","SSL LAST PTV DATE","TRAP STATUS","RAW SSL SCORE","HEAT SCORE","RAW_HEAT_SCORE","STATUS I","PRE RAW HEAT SCORE","TRAP FLAGS","SSL FLAGS","LATITUDE","LONGITUDE","CENSUS TRACT","COMMUNITY AREA","LOCATION","District"
"1",500,"less than 20",1,1,6,1,1,0,2,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,1,1,NA,1,1,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2013,NA,0.13143,500,0.13143,"Y",13143,1,1,41.8593868834322,-87.6152917160718,17031330100,"NEAR SOUTH SIDE","(41.8593868834322, -87.6152917160718)",1
"2",497,"less than 20",0,0,3,0,0,-0.2,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2015,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12616,497,0.12616,"Y",12616,NA,1,41.7687665278746,-87.6493595480162,17031681100,"ENGLEWOOD","(41.7687665278746, -87.6493595480162)",1
"3",473,"less than 20",1,2,3,1,1,1.8,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,5,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.12177,473,0.12177,"Y",12177,NA,5,41.7008553479688,-87.6003083366785,17031500200,"PULLMAN","(41.7008553479688, -87.6003083366785)",1
"4",467,"20-30",0,5,0,1,4,-0.2,0,"M","BLK","N","Y","20-30","20-30",NA,NA,2016,1,11,NA,1,NA,NA,7,2014,NA,NA,NA,NA,"Y",NA,NA,"20-30",NA,NA,0.12077,467,0.12077,"Y",12077,NA,11,41.8678937582906,-87.6429681226844,17031841900,"NEAR WEST SIDE","(41.8678937582906, -87.6429681226844)",1
"5",463,"less than 20",1,2,0,1,0,0.2,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2015,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.12003,463,0.12003,"Y",12003,NA,NA,41.8059244036829,-87.6040581906155,17031390400,"KENWOOD","(41.8059244036829, -87.6040581906155)",1
"6",456,"less than 20",1,1,3,1,0,-0.1,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,1,7,NA,1,1,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.11873,456,0.11873,"Y",11873,NA,NA,41.8420108701563,-87.6220362346158,17031839200,"DOUGLAS","(41.8420108701563, -87.6220362346158)",1
"7",440,"less than 20",0,0,4,1,0,-2.9,1,"M","BLK","N","N","less than 20","less than 20",NA,NA,2014,19,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11573,440,0.11573,"Y",11573,NA,NA,41.9464894898654,-87.6471131860349,17031061800,"LAKE VIEW","(41.9464894898654, -87.6471131860349)",1
"8",435,"less than 20",1,1,3,0,0,-2,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2014,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.11482,435,0.11482,"Y",11482,1,NA,41.8593868834322,-87.6152917160718,17031330100,"NEAR SOUTH SIDE","(41.8593868834322, -87.6152917160718)",1
"9",435,"less than 20",1,1,3,1,1,-0.8,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2015,1,2,NA,1,NA,NA,1,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.11484,435,0.11484,"Y",11484,NA,NA,41.8484484826242,-87.6173869137058,17031841000,"NEAR SOUTH SIDE","(41.8484484826242, -87.6173869137058)",1
"10",429,"less than 20",0,0,2,1,2,0,1,"M","BLK","Y","Y","less than 20","less than 20",NA,"Y",2016,1,7,NA,1,1,2013,1,2014,"CHICAGO","IL",60653,NA,"Y",1,2016,"less than 20",NA,NA,0.11368,429,0.11368,"Y",11368,NA,NA,41.8593868834322,-87.6152917160718,17031330100,"NEAR SOUTH SIDE","(41.8593868834322, -87.6152917160718)",1
"11",428,"20-30",1,3,1,1,2,-0.8,0,"M","WHI","Y","Y","20-30","20-30",NA,"Y",2015,14,25,"IL",1,1,2007,3,2014,"CHICAGO","IL",60607,NA,"Y",NA,NA,"20-30",2012,4,0.11359,428,0.11359,"Y",11359,NA,NA,41.9157082058282,-87.6995968581268,17031222500,"LOGAN SQUARE","(41.9157082058282, -87.6995968581268)",1
"12",427,"less than 20",1,1,1,1,0,1,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",2015,NA,0.11334,427,0.11334,"Y",11334,NA,1,41.8419291266686,-87.6283694983045,17031350400,"DOUGLAS","(41.8419291266686, -87.6283694983045)",1
"13",417,"20-30",0,1,1,0,0,2.1,0,"F","BLK","N","N","20-30","20-30",NA,NA,2016,1,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",NA,NA,0.11151,417,0.11151,"Y",11151,NA,NA,41.8710422139283,-87.6314026955702,17031839000,"LOOP","(41.8710422139283, -87.6314026955702)",1
"14",416,"less than 20",0,0,1,1,8,-0.5,1,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,10,10,NA,1,1,2014,6,2016,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11135,416,0.11135,"Y",11135,NA,NA,41.8625775328284,-87.7201851080863,17031838700,"NORTH LAWNDALE","(41.8625775328284, -87.7201851080863)",1
"15",410,"less than 20",0,1,2,0,1,-1.2,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2015,1,1,NA,1,NA,NA,1,2012,NA,NA,NA,NA,"Y",NA,NA,"20-30",NA,NA,0.11027,410,0.11027,"Y",11027,NA,NA,41.8419291266686,-87.6283694983045,17031350400,"DOUGLAS","(41.8419291266686, -87.6283694983045)",1
"16",409,"less than 20",0,0,3,1,3,-0.4,1,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,22,5,"IL",1,1,2013,2,2016,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.11001,409,0.11001,"Y",11001,NA,NA,41.7336612364378,-87.652116867918,17031711400,"AUBURN GRESHAM","(41.7336612364378, -87.652116867918)",1
"17",408,"20-30",0,0,0,0,0,0.1,0,"M","BLK","N","N","20-30","20-30",NA,NA,2015,18,18,"IL",1,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",NA,NA,0.10981,408,0.10981,"Y",10981,NA,NA,41.8950346383305,-87.619717499427,17031081401,"NEAR NORTH SIDE","(41.8950346383305, -87.619717499427)",1
"18",407,"less than 20",0,0,0,0,1,0.3,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2015,3,15,NA,1,NA,NA,1,2014,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.1097,407,0.1097,"Y",10970,NA,NA,41.7619654535113,-87.6200150665538,17031691000,"GREATER GRAND CROSSING","(41.7619654535113, -87.6200150665538)",1
"19",406,"less than 20",0,0,1,1,0,2.5,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.10944,406,0.10944,"Y",10944,NA,NA,41.7830135121557,-87.6132776944952,17031420600,"WOODLAWN","(41.7830135121557, -87.6132776944952)",1
"20",406,"less than 20",0,0,1,0,5,1.4,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,4,1,NA,1,NA,NA,1,2015,NA,NA,NA,NA,"Y",1,2013,"less than 20",NA,NA,0.10942,406,0.10942,"Y",10942,NA,NA,41.755567603843,-87.583606969526,17031834200,"SOUTH SHORE","(41.755567603843, -87.583606969526)",1
"21",500,"less than 20",1,4,3,1,0,-0.2,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,31,3,NA,2,1,2012,NA,NA,"CHICAGO","IL",60615,NA,"N",1,2010,"20-30",2014,3,0.13535,500,0.13535,"Y",13535,NA,3,NA,NA,NA,NA,NA,2
"22",500,"20-30",2,2,0,1,2,-1,0,"M","BLK","N","Y","20-30","20-30",NA,NA,2015,2,2,NA,2,NA,NA,1,2010,NA,NA,NA,NA,"Y",NA,NA,"20-30",2016,NA,0.13168,500,0.13168,"Y",13168,NA,NA,41.7910414693395,-87.6231791462295,17031400500,"WASHINGTON PARK","(41.7910414693395, -87.6231791462295)",2
"23",500,"less than 20",2,2,6,1,0,-1.1,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,3,3,NA,2,1,2012,NA,NA,NA,NA,NA,NA,"Y",1,2015,"less than 20",2016,NA,0.14435,500,0.14435,"Y",14435,NA,3,41.7621978711981,-87.5903116152784,17031430400,"SOUTH SHORE","(41.7621978711981, -87.5903116152784)",2
"24",500,"less than 20",1,1,5,1,1,-4.1,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,6,3,NA,2,1,2011,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2014,NA,0.13756,500,0.13756,"Y",13756,NA,3,41.748627097568,-87.6014511858359,17031440101,"CHATHAM","(41.748627097568, -87.6014511858359)",2
"25",495,"less than 20",1,2,2,1,0,3,0,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,31,2,NA,2,1,2016,NA,NA,NA,NA,NA,NA,"N",NA,NA,"less than 20",2015,NA,0.12586,495,0.12586,"Y",12586,NA,NA,NA,NA,NA,NA,NA,2
"26",495,"less than 20",2,2,1,1,3,-0.5,0,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,2,2,NA,2,1,2011,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.12577,495,0.12577,"Y",12577,NA,2,41.8205740263533,-87.6149860502965,17031380200,"GRAND BOULEVARD","(41.8205740263533, -87.6149860502965)",2
"27",490,"less than 20",0,1,5,1,0,-0.9,3,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2014,2,2,NA,2,3,2014,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12497,490,0.12497,"Y",12497,NA,2,41.8277540762069,-87.6141894081307,17031351100,"DOUGLAS","(41.8277540762069, -87.6141894081307)",2
"28",489,"less than 20",0,2,2,0,0,1.8,1,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.1247,489,0.1247,"Y",12470,NA,NA,41.8417492998541,-87.608420576188,17031350100,"DOUGLAS","(41.8417492998541, -87.608420576188)",2
"29",481,"less than 20",1,1,2,1,0,1.8,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,2,2,NA,2,1,2016,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2014,NA,0.1233,481,0.1233,"Y",12330,NA,NA,41.7910414693395,-87.6231791462295,17031400500,"WASHINGTON PARK","(41.7910414693395, -87.6231791462295)",2
"30",481,"20-30",1,3,1,1,7,-1.7,0,"M","BLK","N","Y","20-30","20-30",NA,NA,2016,2,2,NA,2,NA,NA,4,2015,NA,NA,NA,NA,"Y",6,2014,"20-30",2013,NA,0.12323,481,0.12323,"Y",12323,NA,2,41.7911262008117,-87.6183210548728,17031400400,"WASHINGTON PARK","(41.7911262008117, -87.6183210548728)",2
"31",479,"less than 20",0,3,2,1,1,0.1,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,6,6,"IL",2,1,2012,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12295,479,0.12295,"Y",12295,NA,NA,41.7396436572455,-87.6485810672001,17031711000,"AUBURN GRESHAM","(41.7396436572455, -87.6485810672001)",2
"32",477,"less than 20",1,1,1,1,0,2,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,2,2,NA,2,1,2016,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12254,477,0.12254,"Y",12254,NA,NA,41.807620216602,-87.6214297494434,17031381400,"GRAND BOULEVARD","(41.807620216602, -87.6214297494434)",2
"33",476,"less than 20",0,1,1,1,0,2.1,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,2,2,NA,2,1,2016,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12242,476,0.12242,"Y",12242,NA,NA,41.807620216602,-87.6214297494434,17031381400,"GRAND BOULEVARD","(41.807620216602, -87.6214297494434)",2
"34",472,"less than 20",2,1,0,0,1,0.4,0,"M","BLK","N","Y","less than 20","less than 20",299992014,NA,2016,9,2,NA,2,NA,NA,1,2014,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12156,472,0.12156,"Y",12156,NA,NA,41.8018347167147,-87.6322015893623,17031835600,"FULLER PARK","(41.8018347167147, -87.6322015893623)",2
"35",470,"less than 20",1,1,3,1,2,-1.4,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",2012,NA,0.12123,470,0.12123,"Y",12123,NA,NA,41.7828633006733,-87.6205580062742,17031400800,"WASHINGTON PARK","(41.7828633006733, -87.6205580062742)",2
"36",470,"20-30",2,2,0,1,6,0.4,0,"M","BLK","N","Y","20-30","20-30",NA,NA,2016,2,2,NA,2,NA,NA,1,2014,NA,NA,NA,NA,"Y",NA,NA,"20-30",2016,NA,0.12122,470,0.12122,"Y",12122,NA,NA,41.7880823324671,-87.6247360013558,17031834500,"WASHINGTON PARK","(41.7880823324671, -87.6247360013558)",2
"37",469,"less than 20",1,1,2,1,2,-3.4,0,"M","BLK","N","N","less than 20","less than 20",299986334,NA,2014,7,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2012,NA,0.12098,469,0.12098,"Y",12098,NA,NA,41.7691893118049,-87.638497580659,17031681200,"ENGLEWOOD","(41.7691893118049, -87.638497580659)",2
"38",469,"less than 20",2,1,0,0,0,-0.2,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2014,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12109,469,0.12109,"Y",12109,NA,NA,41.8201664418424,-87.6214988684503,17031835900,"GRAND BOULEVARD","(41.8201664418424, -87.6214988684503)",2
"39",467,"less than 20",0,1,1,0,0,0.6,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,9,2,NA,2,1,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12063,467,0.12063,"Y",12063,NA,NA,41.8345181804422,-87.6329169285027,17031340500,"ARMOUR SQUARE","(41.8345181804422, -87.6329169285027)",2
"40",465,"less than 20",2,1,1,1,1,-0.1,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,2,2,NA,2,1,2013,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",2014,NA,0.12029,465,0.12029,"Y",12029,NA,NA,41.8268855173443,-87.609887603876,17031360200,"OAKLAND","(41.8268855173443, -87.609887603876)",2
"41",465,"less than 20",0,0,3,1,1,1.8,2,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,2,2,NA,2,2,2016,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12036,465,0.12036,"Y",12036,NA,NA,41.7998050178537,-87.6186825067215,17031836100,"WASHINGTON PARK","(41.7998050178537, -87.6186825067215)",2
"42",500,"less than 20",0,0,3,1,1,-1.4,2,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,3,3,NA,3,2,2014,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2012,NA,0.13745,500,0.13745,"Y",13745,NA,3,41.7766914505893,-87.610693252608,17031420700,"WOODLAWN","(41.7766914505893, -87.610693252608)",3
"43",500,"20-30",2,2,3,1,0,-0.5,2,"M","BLK","Y","N","20-30","20-30",NA,NA,2015,3,3,NA,3,2,2013,NA,NA,"CHICAGO","IL",60608,NA,"Y",NA,NA,"20-30",2016,3,0.12862,500,0.12862,"Y",12862,NA,NA,41.7766914505893,-87.610693252608,17031420700,"WOODLAWN","(41.7766914505893, -87.610693252608)",3
"44",500,"20-30",2,2,3,1,2,-1,1,"M","BLK","Y","Y","20-30","20-30",NA,NA,2016,3,2,NA,3,1,2015,1,2013,NA,NA,NA,NA,"Y",NA,NA,"20-30",2016,3,0.12726,500,0.12726,"Y",12726,NA,NA,41.7698532417205,-87.5739530158369,17031430101,"SOUTH SHORE","(41.7698532417205, -87.5739530158369)",3
"45",500,"less than 20",4,4,0,1,2,-1.5,0,"M","BLK","Y","Y","less than 20","less than 20",NA,"Y",2014,3,3,NA,3,1,2012,2,2013,"CHICAGO","IL",60649,NA,"Y",1,2012,"less than 20",2014,4,0.13196,500,0.13196,"Y",13196,NA,3,41.760750007806,-87.5712982609043,17031430800,"SOUTH SHORE","(41.760750007806, -87.5712982609043)",3
"46",500,"less than 20",1,1,3,1,0,0,3,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,3,3,NA,3,3,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2014,NA,0.13118,500,0.13118,"Y",13118,NA,3,41.7583854899983,-87.562785980649,17031431302,"SOUTH SHORE","(41.7583854899983, -87.562785980649)",3
"47",500,"less than 20",0,1,6,1,2,-0.8,3,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,7,7,NA,3,4,2015,1,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2014,NA,0.15061,500,0.15061,"Y",15061,NA,7,41.7760398688736,-87.6495479476521,17031681000,"ENGLEWOOD","(41.7760398688736, -87.6495479476521)",3
"48",500,"20-30",3,4,2,1,3,-0.7,1,"M","BLK","Y","N","20-30","20-30",NA,NA,2016,3,3,NA,3,1,2016,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",2016,3,0.13488,500,0.13488,"Y",13488,NA,3,41.7692587141705,-87.6202084156442,17031690400,"GREATER GRAND CROSSING","(41.7692587141705, -87.6202084156442)",3
"49",500,"20-30",3,2,0,1,1,-1.4,0,"M","BLK","N","N","20-30","20-30",NA,NA,2016,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",2016,NA,0.13194,500,0.13194,"Y",13194,NA,3,41.7621424545429,-87.6103447042038,17031690900,"GREATER GRAND CROSSING","(41.7621424545429, -87.6103447042038)",3
"50",500,"less than 20",0,0,6,1,2,-1.5,1,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,6,6,NA,3,1,2013,2,2016,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.13286,500,0.13286,"Y",13286,NA,NA,41.7548454903081,-87.6101685213386,17031691400,"GREATER GRAND CROSSING","(41.7548454903081, -87.6101685213386)",3
"51",500,"less than 20",0,0,6,1,2,-1.8,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Y",1,2016,"less than 20",NA,NA,0.12961,500,0.12961,"Y",12961,NA,NA,41.7769504591209,-87.5963029511708,17031834400,"WOODLAWN","(41.7769504591209, -87.5963029511708)",3
"52",498,"less than 20",1,1,0,1,6,2,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,4,4,"IL",3,NA,NA,3,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12644,498,0.12644,"Y",12644,NA,NA,41.7470840889336,-87.5573879006355,17031460302,"SOUTH CHICAGO","(41.7470840889336, -87.5573879006355)",3
"53",498,"less than 20",0,1,2,1,0,1,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,4,4,NA,3,1,2014,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12634,498,0.12634,"Y",12634,NA,NA,41.7458351088611,-87.591788046123,17031834300,"AVALON PARK","(41.7458351088611, -87.591788046123)",3
"54",492,"less than 20",1,2,1,1,1,0.4,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,4,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2015,NA,0.12525,492,0.12525,"Y",12525,NA,NA,41.7458351088611,-87.591788046123,17031834300,"AVALON PARK","(41.7458351088611, -87.591788046123)",3
"55",490,"less than 20",0,2,1,1,5,2.1,0,"M","BLK","N","Y","less than 20","less than 20",NA,NA,2016,15,15,NA,3,NA,NA,3,2016,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12494,490,0.12494,"Y",12494,NA,NA,41.8913843952126,-87.7444792752837,17031251700,"AUSTIN","(41.8913843952126, -87.7444792752837)",3
"56",487,"less than 20",1,1,5,1,0,0,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2015,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12431,487,0.12431,"Y",12431,NA,NA,41.7834084763215,-87.577393790586,17031420100,"WOODLAWN","(41.7834084763215, -87.577393790586)",3
"57",486,"less than 20",0,0,7,1,2,-3.1,2,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,8,8,NA,3,3,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12422,486,0.12422,"Y",12422,NA,8,41.7738453587022,-87.6810954614155,17031660700,"CHICAGO LAWN","(41.7738453587022, -87.6810954614155)",3
"58",482,"less than 20",1,1,5,0,0,-0.1,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,4,4,NA,3,1,2014,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2013,NA,0.12342,482,0.12342,"Y",12342,NA,NA,41.7202991199142,-87.5304859758278,17031520100,"EAST SIDE","(41.7202991199142, -87.5304859758278)",3
"59",481,"less than 20",1,1,3,1,0,-1.4,2,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,3,3,NA,3,3,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12328,481,0.12328,"Y",12328,NA,NA,41.7830135121557,-87.6132776944952,17031420600,"WOODLAWN","(41.7830135121557, -87.6132776944952)",3
"60",479,"less than 20",0,0,3,0,1,0.5,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,2,2,NA,3,1,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12286,479,0.12286,"Y",12286,NA,NA,41.7931040277287,-87.6131835402156,17031400300,"WASHINGTON PARK","(41.7931040277287, -87.6131835402156)",3
"61",479,"less than 20",1,1,4,1,0,2.2,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2016,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.12297,479,0.12297,"Y",12297,NA,NA,41.7828633006733,-87.6205580062742,17031400800,"WASHINGTON PARK","(41.7828633006733, -87.6205580062742)",3
"62",479,"less than 20",0,1,3,1,0,-1,0,"M","BLK","N","N","less than 20","less than 20",NA,NA,2014,4,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.1229,479,0.1229,"Y",12290,NA,NA,41.7458351088611,-87.591788046123,17031834300,"AVALON PARK","(41.7458351088611, -87.591788046123)",3
"63",500,"less than 20",1,1,4,1,0,1.6,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,31,3,NA,4,2,2016,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.1311,500,0.1311,"Y",13110,NA,NA,NA,NA,NA,NA,NA,4
"64",500,"less than 20",0,0,5,1,1,-1.1,2,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,3,3,NA,4,1,2013,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.13626,500,0.13626,"Y",13626,NA,NA,41.7621978711981,-87.5903116152784,17031430400,"SOUTH SHORE","(41.7621978711981, -87.5903116152784)",4
"65",500,"less than 20",0,1,3,1,7,4.5,2,"M","BLK","Y","Y","less than 20","less than 20",NA,NA,2016,3,3,"IL",4,1,2016,4,2015,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.13078,500,0.13078,"Y",13078,NA,NA,41.7698532417205,-87.5739530158369,17031430101,"SOUTH SHORE","(41.7698532417205, -87.5739530158369)",4
"66",500,"less than 20",2,2,1,1,1,0.9,1,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2015,3,3,NA,4,1,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",2016,NA,0.133,500,0.133,"Y",13300,NA,NA,41.7698532417205,-87.5739530158369,17031430101,"SOUTH SHORE","(41.7698532417205, -87.5739530158369)",4
"67",500,"less than 20",0,0,5,1,0,-1.1,3,"M","BLK","Y","N","less than 20","less than 20",NA,NA,2016,3,3,NA,4,3,2015,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"less than 20",NA,NA,0.12701,500,0.12701,"Y",12701,NA,NA,41.7621978711981,-87.5903116152784,17031430400,"SOUTH SHORE","(41.7621978711981, -87.5903116152784)",4
"68",500,"less than 20",2,1,0,0,0,-1,0,"F","BLK","N","N","less than 20","less than 20",NA,NA,2013,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,"20-30",2014,NA,0.12865,500,0.12865,"Y",12865,NA,NA,41.7535301662148,-87.5601871237918,17031431301,"SOUTH SHORE","(41.7535301662148, -87.5601871237918)",4
